State,SchoolDistrict,School,Grade,Course,Section,StudentID,StudentStateID,StudentFirstName,StudentLastName,TeacherID,TeacherFirstName,TeacherLastName,TeacherEmail,StudentGender,StudentBirthDate,StudentRace,MealStatus,EnglishProficiency,NativeLanguage,ServiceCode,PrimaryDisabilityType,IEPReading,IEPMath,IEPBehavior,GiftedAndTalented,Section504,Mobility
MN,DistrictName,SchoolName,1678,05Course,S1674,707466,S707466,Janey,Jones,18874,Jack,White,jack@district.com,F,3/17/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1679,05Course,S1675,707467,S707467,Janey,Jones,18875,Jack,White,jack@district.com,F,3/18/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1680,05Course,S1676,707468,S707468,Janey,Jones,18876,Jack,White,jack@district.com,F,3/19/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1681,05Course,S1677,707469,S707469,Janey,Jones,18877,Jack,White,jack@district.com,F,3/20/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1682,05Course,S1678,707470,S707470,Janey,Jones,18878,Jack,White,jack@district.com,F,3/21/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1683,05Course,S1679,707471,S707471,Janey,Jones,18879,Jack,White,jack@district.com,F,3/22/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1684,05Course,S1680,707472,S707472,Janey,Jones,18880,Jack,White,jack@district.com,F,3/23/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1685,05Course,S1681,707473,S707473,Janey,Jones,18881,Jack,White,jack@district.com,F,3/24/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1686,05Course,S1682,707474,S707474,Janey,Jones,18882,Jack,White,jack@district.com,F,3/25/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1687,05Course,S1683,707475,S707475,Janey,Jones,18883,Jack,White,jack@district.com,F,3/26/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1688,05Course,S1684,707476,S707476,Janey,Jones,18884,Jack,White,jack@district.com,F,3/27/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1689,05Course,S1685,707477,S707477,Janey,Jones,18885,Jack,White,jack@district.com,F,3/28/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1690,05Course,S1686,707478,S707478,Janey,Jones,18886,Jack,White,jack@district.com,F,3/29/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1691,05Course,S1687,707479,S707479,Janey,Jones,18887,Jack,White,jack@district.com,F,3/30/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1692,05Course,S1688,707480,S707480,Janey,Jones,18888,Jack,White,jack@district.com,F,3/31/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1693,05Course,S1689,707481,S707481,Janey,Jones,18889,Jack,White,jack@district.com,F,4/1/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1694,05Course,S1690,707482,S707482,Janey,Jones,18890,Jack,White,jack@district.com,F,4/2/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1695,05Course,S1691,707483,S707483,Janey,Jones,18891,Jack,White,jack@district.com,F,4/3/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1696,05Course,S1692,707484,S707484,Janey,Jones,18892,Jack,White,jack@district.com,F,4/4/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1697,05Course,S1693,707485,S707485,Janey,Jones,18893,Jack,White,jack@district.com,F,4/5/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1698,05Course,S1694,707486,S707486,Janey,Jones,18894,Jack,White,jack@district.com,F,4/6/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1699,05Course,S1695,707487,S707487,Janey,Jones,18895,Jack,White,jack@district.com,F,4/7/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1700,05Course,S1696,707488,S707488,Janey,Jones,18896,Jack,White,jack@district.com,F,4/8/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1701,05Course,S1697,707489,S707489,Janey,Jones,18897,Jack,White,jack@district.com,F,4/9/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1702,05Course,S1698,707490,S707490,Janey,Jones,18898,Jack,White,jack@district.com,F,4/10/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1703,05Course,S1699,707491,S707491,Janey,Jones,18899,Jack,White,jack@district.com,F,4/11/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1704,05Course,S1700,707492,S707492,Janey,Jones,18900,Jack,White,jack@district.com,F,4/12/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1705,05Course,S1701,707493,S707493,Janey,Jones,18901,Jack,White,jack@district.com,F,4/13/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1706,05Course,S1702,707494,S707494,Janey,Jones,18902,Jack,White,jack@district.com,F,4/14/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1707,05Course,S1703,707495,S707495,Janey,Jones,18903,Jack,White,jack@district.com,F,4/15/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1708,05Course,S1704,707496,S707496,Janey,Jones,18904,Jack,White,jack@district.com,F,4/16/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1709,05Course,S1705,707497,S707497,Janey,Jones,18905,Jack,White,jack@district.com,F,4/17/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1710,05Course,S1706,707498,S707498,Janey,Jones,18906,Jack,White,jack@district.com,F,4/18/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1711,05Course,S1707,707499,S707499,Janey,Jones,18907,Jack,White,jack@district.com,F,4/19/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1712,05Course,S1708,707500,S707500,Janey,Jones,18908,Jack,White,jack@district.com,F,4/20/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1713,05Course,S1709,707501,S707501,Janey,Jones,18909,Jack,White,jack@district.com,F,4/21/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1714,05Course,S1710,707502,S707502,Janey,Jones,18910,Jack,White,jack@district.com,F,4/22/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1715,05Course,S1711,707503,S707503,Janey,Jones,18911,Jack,White,jack@district.com,F,4/23/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1716,05Course,S1712,707504,S707504,Janey,Jones,18912,Jack,White,jack@district.com,F,4/24/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1717,05Course,S1713,707505,S707505,Janey,Jones,18913,Jack,White,jack@district.com,F,4/25/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1718,05Course,S1714,707506,S707506,Janey,Jones,18914,Jack,White,jack@district.com,F,4/26/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1719,05Course,S1715,707507,S707507,Janey,Jones,18915,Jack,White,jack@district.com,F,4/27/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1720,05Course,S1716,707508,S707508,Janey,Jones,18916,Jack,White,jack@district.com,F,4/28/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1721,05Course,S1717,707509,S707509,Janey,Jones,18917,Jack,White,jack@district.com,F,4/29/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1722,05Course,S1718,707510,S707510,Janey,Jones,18918,Jack,White,jack@district.com,F,4/30/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1723,05Course,S1719,707511,S707511,Janey,Jones,18919,Jack,White,jack@district.com,F,5/1/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1724,05Course,S1720,707512,S707512,Janey,Jones,18920,Jack,White,jack@district.com,F,5/2/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1725,05Course,S1721,707513,S707513,Janey,Jones,18921,Jack,White,jack@district.com,F,5/3/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1726,05Course,S1722,707514,S707514,Janey,Jones,18922,Jack,White,jack@district.com,F,5/4/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1727,05Course,S1723,707515,S707515,Janey,Jones,18923,Jack,White,jack@district.com,F,5/5/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1728,05Course,S1724,707516,S707516,Janey,Jones,18924,Jack,White,jack@district.com,F,5/6/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1729,05Course,S1725,707517,S707517,Janey,Jones,18925,Jack,White,jack@district.com,F,5/7/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1730,05Course,S1726,707518,S707518,Janey,Jones,18926,Jack,White,jack@district.com,F,5/8/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1731,05Course,S1727,707519,S707519,Janey,Jones,18927,Jack,White,jack@district.com,F,5/9/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1732,05Course,S1728,707520,S707520,Janey,Jones,18928,Jack,White,jack@district.com,F,5/10/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1733,05Course,S1729,707521,S707521,Janey,Jones,18929,Jack,White,jack@district.com,F,5/11/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1734,05Course,S1730,707522,S707522,Janey,Jones,18930,Jack,White,jack@district.com,F,5/12/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1735,05Course,S1731,707523,S707523,Janey,Jones,18931,Jack,White,jack@district.com,F,5/13/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1736,05Course,S1732,707524,S707524,Janey,Jones,18932,Jack,White,jack@district.com,F,5/14/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1737,05Course,S1733,707525,S707525,Janey,Jones,18933,Jack,White,jack@district.com,F,5/15/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1738,05Course,S1734,707526,S707526,Janey,Jones,18934,Jack,White,jack@district.com,F,5/16/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1739,05Course,S1735,707527,S707527,Janey,Jones,18935,Jack,White,jack@district.com,F,5/17/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1740,05Course,S1736,707528,S707528,Janey,Jones,18936,Jack,White,jack@district.com,F,5/18/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1741,05Course,S1737,707529,S707529,Janey,Jones,18937,Jack,White,jack@district.com,F,5/19/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1742,05Course,S1738,707530,S707530,Janey,Jones,18938,Jack,White,jack@district.com,F,5/20/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1743,05Course,S1739,707531,S707531,Janey,Jones,18939,Jack,White,jack@district.com,F,5/21/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1744,05Course,S1740,707532,S707532,Janey,Jones,18940,Jack,White,jack@district.com,F,5/22/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1745,05Course,S1741,707533,S707533,Janey,Jones,18941,Jack,White,jack@district.com,F,5/23/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1746,05Course,S1742,707534,S707534,Janey,Jones,18942,Jack,White,jack@district.com,F,5/24/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1747,05Course,S1743,707535,S707535,Janey,Jones,18943,Jack,White,jack@district.com,F,5/25/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1748,05Course,S1744,707536,S707536,Janey,Jones,18944,Jack,White,jack@district.com,F,5/26/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1749,05Course,S1745,707537,S707537,Janey,Jones,18945,Jack,White,jack@district.com,F,5/27/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1750,05Course,S1746,707538,S707538,Janey,Jones,18946,Jack,White,jack@district.com,F,5/28/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1751,05Course,S1747,707539,S707539,Janey,Jones,18947,Jack,White,jack@district.com,F,5/29/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1752,05Course,S1748,707540,S707540,Janey,Jones,18948,Jack,White,jack@district.com,F,5/30/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1753,05Course,S1749,707541,S707541,Janey,Jones,18949,Jack,White,jack@district.com,F,5/31/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1754,05Course,S1750,707542,S707542,Janey,Jones,18950,Jack,White,jack@district.com,F,6/1/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1755,05Course,S1751,707543,S707543,Janey,Jones,18951,Jack,White,jack@district.com,F,6/2/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1756,05Course,S1752,707544,S707544,Janey,Jones,18952,Jack,White,jack@district.com,F,6/3/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1757,05Course,S1753,707545,S707545,Janey,Jones,18953,Jack,White,jack@district.com,F,6/4/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1758,05Course,S1754,707546,S707546,Janey,Jones,18954,Jack,White,jack@district.com,F,6/5/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1759,05Course,S1755,707547,S707547,Janey,Jones,18955,Jack,White,jack@district.com,F,6/6/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1760,05Course,S1756,707548,S707548,Janey,Jones,18956,Jack,White,jack@district.com,F,6/7/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1761,05Course,S1757,707549,S707549,Janey,Jones,18957,Jack,White,jack@district.com,F,6/8/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1762,05Course,S1758,707550,S707550,Janey,Jones,18958,Jack,White,jack@district.com,F,6/9/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1763,05Course,S1759,707551,S707551,Janey,Jones,18959,Jack,White,jack@district.com,F,6/10/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1764,05Course,S1760,707552,S707552,Janey,Jones,18960,Jack,White,jack@district.com,F,6/11/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1765,05Course,S1761,707553,S707553,Janey,Jones,18961,Jack,White,jack@district.com,F,6/12/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1766,05Course,S1762,707554,S707554,Janey,Jones,18962,Jack,White,jack@district.com,F,6/13/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1767,05Course,S1763,707555,S707555,Janey,Jones,18963,Jack,White,jack@district.com,F,6/14/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1768,05Course,S1764,707556,S707556,Janey,Jones,18964,Jack,White,jack@district.com,F,6/15/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1769,05Course,S1765,707557,S707557,Janey,Jones,18965,Jack,White,jack@district.com,F,6/16/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1770,05Course,S1766,707558,S707558,Janey,Jones,18966,Jack,White,jack@district.com,F,6/17/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1771,05Course,S1767,707559,S707559,Janey,Jones,18967,Jack,White,jack@district.com,F,6/18/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1772,05Course,S1768,707560,S707560,Janey,Jones,18968,Jack,White,jack@district.com,F,6/19/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1773,05Course,S1769,707561,S707561,Janey,Jones,18969,Jack,White,jack@district.com,F,6/20/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1774,05Course,S1770,707562,S707562,Janey,Jones,18970,Jack,White,jack@district.com,F,6/21/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1775,05Course,S1771,707563,S707563,Janey,Jones,18971,Jack,White,jack@district.com,F,6/22/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1776,05Course,S1772,707564,S707564,Janey,Jones,18972,Jack,White,jack@district.com,F,6/23/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1777,05Course,S1773,707565,S707565,Janey,Jones,18973,Jack,White,jack@district.com,F,6/24/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1778,05Course,S1774,707566,S707566,Janey,Jones,18974,Jack,White,jack@district.com,F,6/25/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1779,05Course,S1775,707567,S707567,Janey,Jones,18975,Jack,White,jack@district.com,F,6/26/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1780,05Course,S1776,707568,S707568,Janey,Jones,18976,Jack,White,jack@district.com,F,6/27/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1781,05Course,S1777,707569,S707569,Janey,Jones,18977,Jack,White,jack@district.com,F,6/28/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1782,05Course,S1778,707570,S707570,Janey,Jones,18978,Jack,White,jack@district.com,F,6/29/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1783,05Course,S1779,707571,S707571,Janey,Jones,18979,Jack,White,jack@district.com,F,6/30/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1784,05Course,S1780,707572,S707572,Janey,Jones,18980,Jack,White,jack@district.com,F,7/1/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1785,05Course,S1781,707573,S707573,Janey,Jones,18981,Jack,White,jack@district.com,F,7/2/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1786,05Course,S1782,707574,S707574,Janey,Jones,18982,Jack,White,jack@district.com,F,7/3/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1787,05Course,S1783,707575,S707575,Janey,Jones,18983,Jack,White,jack@district.com,F,7/4/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1788,05Course,S1784,707576,S707576,Janey,Jones,18984,Jack,White,jack@district.com,F,7/5/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1789,05Course,S1785,707577,S707577,Janey,Jones,18985,Jack,White,jack@district.com,F,7/6/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1790,05Course,S1786,707578,S707578,Janey,Jones,18986,Jack,White,jack@district.com,F,7/7/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1791,05Course,S1787,707579,S707579,Janey,Jones,18987,Jack,White,jack@district.com,F,7/8/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1792,05Course,S1788,707580,S707580,Janey,Jones,18988,Jack,White,jack@district.com,F,7/9/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1793,05Course,S1789,707581,S707581,Janey,Jones,18989,Jack,White,jack@district.com,F,7/10/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1794,05Course,S1790,707582,S707582,Janey,Jones,18990,Jack,White,jack@district.com,F,7/11/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1795,05Course,S1791,707583,S707583,Janey,Jones,18991,Jack,White,jack@district.com,F,7/12/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1796,05Course,S1792,707584,S707584,Janey,Jones,18992,Jack,White,jack@district.com,F,7/13/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1797,05Course,S1793,707585,S707585,Janey,Jones,18993,Jack,White,jack@district.com,F,7/14/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1798,05Course,S1794,707586,S707586,Janey,Jones,18994,Jack,White,jack@district.com,F,7/15/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1799,05Course,S1795,707587,S707587,Janey,Jones,18995,Jack,White,jack@district.com,F,7/16/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1800,05Course,S1796,707588,S707588,Janey,Jones,18996,Jack,White,jack@district.com,F,7/17/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1801,05Course,S1797,707589,S707589,Janey,Jones,18997,Jack,White,jack@district.com,F,7/18/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1802,05Course,S1798,707590,S707590,Janey,Jones,18998,Jack,White,jack@district.com,F,7/19/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1803,05Course,S1799,707591,S707591,Janey,Jones,18999,Jack,White,jack@district.com,F,7/20/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1804,05Course,S1800,707592,S707592,Janey,Jones,19000,Jack,White,jack@district.com,F,7/21/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1805,05Course,S1801,707593,S707593,Janey,Jones,19001,Jack,White,jack@district.com,F,7/22/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1806,05Course,S1802,707594,S707594,Janey,Jones,19002,Jack,White,jack@district.com,F,7/23/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1807,05Course,S1803,707595,S707595,Janey,Jones,19003,Jack,White,jack@district.com,F,7/24/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1808,05Course,S1804,707596,S707596,Janey,Jones,19004,Jack,White,jack@district.com,F,7/25/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1809,05Course,S1805,707597,S707597,Janey,Jones,19005,Jack,White,jack@district.com,F,7/26/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1810,05Course,S1806,707598,S707598,Janey,Jones,19006,Jack,White,jack@district.com,F,7/27/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1811,05Course,S1807,707599,S707599,Janey,Jones,19007,Jack,White,jack@district.com,F,7/28/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,1812,05Course,S1808,707600,S707600,Janey,Jones,19008,Jack,White,jack@district.com,F,7/29/2009,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
